customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,RFM_sum,return_rate_180d,negative_ticket_rate_90d,ticket_count_90d,category_diversity_180d,campaign_clicks_30d,sessions_30d,loyalty_tier,last_campaign_received,manual_priority_bucket
CUST00247,Loyal Customers,57,2,937.3199999999999,3,4,3,10,0.0,0.0,0,1,2,5,,bundle_discount,medium
CUST00248,Loyal Customers,71,3,1182.12,3,5,4,12,0.0,0.0,0,3,0,2,,none,medium
CUST00249,Dormant,162,1,244.33,1,1,1,3,0.0,0.0,0,1,1,5,Silver,free_shipping,high
CUST00250,New / Promising,35,1,837.19,4,1,3,8,0.0,0.0,0,1,0,6,Silver,new_launch,low
CUST00251,New / Promising,41,1,966.73,4,1,3,8,1.0,1.0,1,1,0,14,,free_shipping,medium
CUST00252,Dormant,190,0,0.0,1,1,1,3,0.0,0.0,0,0,2,4,Silver,free_shipping,high
CUST00253,Dormant,191,0,0.0,1,1,1,3,0.0,0.0,0,0,1,3,Platinum,new_launch,high
CUST00254,Dormant,183,0,0.0,1,1,1,3,0.0,0.0,0,0,1,4,,free_shipping,high
CUST00255,High-Value but Unhappy,22,4,2792.14,4,5,5,14,0.25,1.0,1,4,1,10,,bundle_discount,medium
CUST00256,Dormant,181,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,free_shipping,high
CUST00257,Loyal Customers,55,2,1042.47,3,4,3,10,0.0,0.0,0,2,0,7,,free_shipping,medium
CUST00258,Champions,42,3,2284.5,4,5,5,14,0.0,0.0,0,2,0,7,,free_shipping,medium
CUST00259,Dormant,192,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,new_launch,high
CUST00260,Champions,2,2,1820.81,5,4,4,13,0.0,0.0,0,1,0,7,,bundle_discount,low
CUST00261,Need Attention,51,1,350.44,3,1,1,5,0.0,0.0,0,1,0,0,,free_shipping,high
CUST00262,Champions,9,2,1318.44,5,4,4,13,0.0,0.0,0,2,0,5,Silver,new_launch,low
CUST00263,High-Value but Unhappy,25,3,1618.39,4,5,4,13,0.667,0.0,2,3,2,15,Platinum,welcome_offer,medium
CUST00264,Loyal Customers,31,2,671.0999999999999,4,4,2,10,0.0,0.0,1,2,1,7,Silver,free_shipping,medium
CUST00265,Need Attention,77,1,510.24,3,1,2,6,0.0,0.0,0,1,0,7,Gold,none,high
CUST00266,At-Risk High-Value,158,2,2193.5499999999997,1,4,5,10,0.5,0.0,0,1,0,1,,new_launch,high
CUST00267,New / Promising,29,1,441.97,4,1,2,7,0.0,0.0,1,1,0,8,,new_launch,medium
CUST00268,Champions,9,2,1517.09,5,4,4,13,0.0,0.0,1,2,1,6,,welcome_offer,medium
CUST00269,Champions,30,3,2563.9300000000003,4,5,5,14,0.0,0.0,0,3,1,11,,new_launch,low
CUST00270,Loyal Customers,75,2,968.72,3,4,3,10,0.0,0.0,0,2,2,8,Silver,bundle_discount,medium
CUST00271,Champions,32,2,1421.17,4,4,4,12,0.0,0.0,0,1,0,1,,new_launch,low
CUST00272,Champions,12,5,3882.03,5,5,5,15,0.0,0.0,0,3,0,7,Gold,bundle_discount,low
CUST00273,Champions,13,5,4433.41,5,5,5,15,0.0,0.0,0,2,1,7,,welcome_offer,low
CUST00274,Need Attention,71,1,695.0,3,1,3,7,0.0,0.0,0,1,0,1,,bundle_discount,high
CUST00275,Dormant,241,0,0.0,1,1,1,3,0.0,0.0,0,0,1,5,Silver,new_launch,high
CUST00276,Loyal Customers,47,2,3495.3,3,4,5,12,0.0,0.0,0,2,1,9,Silver,free_shipping,medium
CUST00277,New / Promising,2,1,304.61,5,1,1,7,0.0,0.0,0,1,0,2,Silver,none,low
CUST00278,Need Attention,69,1,339.56,3,1,1,5,0.0,0.0,1,1,0,7,,bundle_discount,medium
CUST00279,Champions,12,3,2035.77,5,5,5,15,0.0,0.0,0,2,2,9,,none,low
CUST00280,Champions,10,2,1858.49,5,4,4,13,0.0,0.0,0,2,0,6,,welcome_offer,low
CUST00281,Loyal Customers,35,2,1161.06,4,4,3,11,0.0,0.0,0,2,0,3,,new_launch,low
CUST00282,Dormant,296,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST00283,High-Value but Unhappy,18,3,2546.58,5,5,5,15,0.0,1.0,1,2,0,8,Silver,none,medium
CUST00284,Dormant,291,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Silver,new_launch,high
CUST00285,Loyal Customers,13,2,1070.21,5,4,3,12,0.0,0.0,0,1,0,10,,bundle_discount,low
CUST00286,Dormant,369,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Silver,free_shipping,high
CUST00287,Loyal Customers,69,2,2536.41,3,4,5,12,0.0,0.0,0,2,1,8,Silver,none,medium
CUST00288,At-Risk High-Value,110,2,1096.1,2,4,3,9,0.0,0.0,0,1,0,1,,new_launch,high
CUST00289,Loyal Customers,5,2,811.06,5,4,3,12,0.0,0.0,0,2,0,5,,none,low
CUST00290,New / Promising,9,1,251.16,5,1,1,7,0.0,1.0,1,1,0,6,Silver,new_launch,medium
CUST00291,Need Attention,58,1,1708.29,3,1,4,8,0.0,0.0,1,1,1,4,Gold,welcome_offer,medium
CUST00292,New / Promising,43,1,657.91,4,1,2,7,1.0,0.0,1,1,2,6,,none,medium
CUST00293,Dormant,230,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,Gold,new_launch,high
CUST00294,At-Risk High-Value,102,1,1714.42,2,1,4,7,0.0,0.0,0,1,6,15,Platinum,bundle_discount,high
CUST00295,New / Promising,16,1,556.31,5,1,2,8,0.0,0.0,0,1,0,2,,free_shipping,low
CUST00296,Dormant,132,1,560.55,2,1,2,5,0.0,0.0,0,1,0,2,Gold,none,high
CUST00297,At-Risk High-Value,154,1,1130.29,1,1,3,5,0.0,0.0,0,1,2,13,Platinum,welcome_offer,high
CUST00298,Dormant,201,0,0.0,1,1,1,3,0.0,0.0,0,0,2,6,,new_launch,high
CUST00299,Dormant,343,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,free_shipping,high
CUST00300,New / Promising,5,1,459.9,5,1,2,8,0.0,0.0,0,1,0,5,Platinum,none,low
CUST00301,High-Value but Unhappy,9,2,1279.6,5,4,4,13,0.0,1.0,1,1,0,7,Gold,welcome_offer,medium
CUST00302,At-Risk High-Value,148,2,1740.35,1,4,4,9,0.5,0.0,0,2,2,4,Silver,new_launch,high
CUST00303,Loyal Customers,48,2,1965.56,3,4,5,12,0.0,0.0,0,2,1,6,,none,medium
CUST00304,At-Risk High-Value,87,2,1687.98,2,4,4,10,0.0,0.0,0,2,3,4,,new_launch,high
CUST00305,Dormant,166,1,531.59,1,1,2,4,0.0,0.0,0,1,0,6,Silver,welcome_offer,high
CUST00306,Champions,19,3,2579.1600000000003,5,5,5,15,0.0,0.0,1,2,2,2,,welcome_offer,medium
CUST00307,New / Promising,32,1,307.42,4,1,1,6,1.0,0.0,1,1,0,0,Gold,none,high
CUST00308,Loyal Customers,66,2,1535.15,3,4,4,11,0.0,0.0,0,1,1,7,Platinum,none,medium
CUST00309,New / Promising,8,1,1014.02,5,1,3,9,0.0,0.0,0,1,1,13,,none,low
CUST00310,New / Promising,22,1,578.27,4,1,2,7,1.0,1.0,1,1,0,5,,bundle_discount,medium
CUST00311,Need Attention,48,1,1336.82,3,1,4,8,0.0,0.0,0,1,0,4,Silver,free_shipping,medium
CUST00312,Need Attention,64,1,486.27,3,1,2,6,0.0,0.0,0,1,0,9,,free_shipping,medium
CUST00313,At-Risk High-Value,162,1,769.77,1,1,3,5,0.0,0.0,0,1,0,16,,free_shipping,high
CUST00314,New / Promising,16,1,560.98,5,1,2,8,0.0,0.0,0,1,0,0,,welcome_offer,high
CUST00315,Champions,17,6,6768.080000000001,5,5,5,15,0.0,0.0,0,4,4,11,Platinum,free_shipping,low
CUST00316,At-Risk High-Value,97,2,1079.82,2,4,3,9,0.5,0.0,0,2,2,1,Silver,new_launch,high
CUST00317,At-Risk High-Value,100,1,1353.24,2,1,4,7,0.0,0.0,0,1,0,8,,none,high
CUST00318,Loyal Customers,47,2,1908.68,3,4,5,12,0.0,0.0,0,2,0,2,Silver,none,medium
CUST00319,Dormant,147,1,460.74,2,1,2,5,0.0,0.0,0,1,0,0,Silver,bundle_discount,high
CUST00320,Champions,25,3,1395.26,4,5,4,13,0.0,0.0,0,2,1,10,,none,low
CUST00321,At-Risk High-Value,116,2,1114.17,2,4,3,9,0.0,0.0,0,2,2,1,Silver,bundle_discount,high
CUST00322,Champions,4,5,3351.86,5,5,5,15,0.0,0.0,0,2,0,5,Silver,new_launch,low
CUST00323,Champions,5,2,2509.86,5,4,5,14,0.0,0.0,0,2,0,6,Gold,welcome_offer,low
CUST00324,Dormant,274,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,new_launch,high
CUST00325,Champions,44,3,3542.89,4,5,5,14,0.0,0.0,0,2,1,6,,welcome_offer,medium
CUST00326,Dormant,124,1,471.14,2,1,2,5,0.0,0.0,0,1,3,7,Platinum,none,high
CUST00327,New / Promising,2,1,367.29,5,1,1,7,0.0,0.0,0,1,1,7,Gold,bundle_discount,low
CUST00328,Dormant,322,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,bundle_discount,high
CUST00329,New / Promising,1,1,299.28,5,1,1,7,0.0,0.0,0,1,0,1,Gold,welcome_offer,high
CUST00330,Loyal Customers,74,3,1307.8000000000002,3,5,4,12,0.0,0.0,1,2,0,1,Gold,none,medium
CUST00331,Dormant,151,1,505.92,1,1,2,4,0.0,0.0,0,1,0,1,Silver,free_shipping,high
CUST00332,High-Value but Unhappy,24,2,2059.8,4,4,5,13,0.5,1.0,2,1,0,0,Silver,bundle_discount,medium
CUST00333,Need Attention,75,1,870.15,3,1,3,7,0.0,0.0,0,1,0,3,,new_launch,medium
CUST00334,Need Attention,85,1,731.49,3,1,3,7,1.0,0.0,1,1,0,2,Silver,new_launch,high
CUST00335,At-Risk High-Value,148,2,1328.1399999999999,1,4,4,9,0.0,0.0,0,1,1,7,,free_shipping,high
CUST00336,Loyal Customers,29,2,1156.25,4,4,3,11,0.0,0.0,0,2,0,5,,new_launch,low
CUST00337,Champions,7,2,1887.73,5,4,5,14,0.0,0.0,1,2,0,2,,welcome_offer,medium
CUST00338,New / Promising,12,1,887.38,5,1,3,9,1.0,1.0,1,1,0,6,,bundle_discount,medium
CUST00339,Dormant,92,1,465.18,2,1,2,5,0.0,0.0,0,1,0,13,Silver,free_shipping,high
CUST00340,Champions,46,3,1900.4,4,5,5,14,0.333,0.0,0,3,1,8,Gold,new_launch,medium
CUST00341,New / Promising,19,1,790.16,5,1,3,9,0.0,0.0,0,1,0,11,,none,low
CUST00342,High-Value but Unhappy,1,2,2309.31,5,4,5,14,0.0,1.0,1,1,0,9,Gold,free_shipping,medium
CUST00343,Dormant,94,1,410.91,2,1,2,5,0.0,0.0,0,1,1,7,,none,high
CUST00344,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0,0,5,Silver,welcome_offer,high
CUST00345,Champions,3,3,3946.38,5,5,5,15,0.0,0.0,0,2,0,15,Silver,bundle_discount,low
CUST00346,Need Attention,72,1,494.2,3,1,2,6,0.0,0.0,0,1,1,13,,new_launch,medium
CUST00347,Dormant,184,0,0.0,1,1,1,3,0.0,0.0,0,0,1,8,,new_launch,high
CUST00348,Champions,1,3,2509.74,5,5,5,15,0.0,0.0,0,3,2,14,Silver,new_launch,low
CUST00349,Loyal Customers,74,3,2183.21,3,5,5,13,0.0,0.0,0,2,0,2,Silver,none,medium
CUST00350,New / Promising,41,1,537.51,4,1,2,7,0.0,0.0,0,1,0,18,,free_shipping,medium
CUST00351,High-Value but Unhappy,9,3,2713.2200000000003,5,5,5,15,0.333,1.0,1,2,0,4,Silver,none,medium
CUST00352,New / Promising,27,1,1000.77,4,1,3,8,0.0,0.0,0,1,1,13,Silver,new_launch,low
CUST00353,At-Risk High-Value,118,2,753.9200000000001,2,4,3,9,0.0,0.0,0,1,1,4,,free_shipping,high
CUST00354,Loyal Customers,36,2,1158.36,4,4,3,11,0.0,0.0,0,2,1,4,,none,medium
CUST00355,At-Risk High-Value,171,1,715.18,1,1,3,5,0.0,0.0,0,1,2,4,Gold,new_launch,high
CUST00356,Champions,7,4,2192.5699999999997,5,5,5,15,0.0,0.0,0,4,1,10,,new_launch,low
CUST00357,New / Promising,42,1,513.15,4,1,2,7,0.0,1.0,1,1,1,9,Silver,new_launch,medium
CUST00358,At-Risk High-Value,101,2,1523.3600000000001,2,4,4,10,0.0,0.0,0,2,0,4,,free_shipping,high
CUST00359,Champions,3,3,2276.09,5,5,5,15,0.0,0.0,0,3,0,0,,none,low
CUST00360,New / Promising,2,1,1731.67,5,1,4,10,0.0,0.0,0,1,0,1,,bundle_discount,high
CUST00361,Dormant,169,1,361.04,1,1,1,3,1.0,0.0,0,1,1,3,,new_launch,high
CUST00362,Champions,23,3,1795.3,4,5,4,13,0.0,0.0,0,3,0,12,Gold,none,low
CUST00363,New / Promising,27,1,413.99,4,1,2,7,0.0,1.0,1,1,0,2,,none,medium
CUST00364,Dormant,359,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,new_launch,high
CUST00365,At-Risk High-Value,158,1,1015.06,1,1,3,5,0.0,0.0,0,1,0,7,,bundle_discount,high
CUST00366,At-Risk High-Value,92,2,3930.92,2,4,5,11,0.0,0.0,0,2,0,2,,none,high
CUST00367,Dormant,212,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Silver,none,high
CUST00368,Need Attention,55,1,348.81,3,1,1,5,1.0,1.0,1,1,0,7,,none,medium
CUST00369,Need Attention,71,1,910.05,3,1,3,7,0.0,0.0,0,1,1,7,,new_launch,medium
CUST00370,Dormant,172,1,452.14,1,1,2,4,0.0,0.0,0,1,1,8,Platinum,new_launch,high
CUST00371,At-Risk High-Value,124,1,912.11,2,1,3,6,0.0,0.0,0,1,0,4,,welcome_offer,high
CUST00372,Need Attention,56,1,431.11,3,1,2,6,0.0,0.0,1,1,0,2,,welcome_offer,medium
CUST00373,Loyal Customers,73,2,1612.8899999999999,3,4,4,11,0.0,0.0,0,2,1,9,Silver,none,medium
CUST00374,Dormant,219,0,0.0,1,1,1,3,0.0,0.0,0,0,3,0,,none,high
CUST00375,Loyal Customers,85,2,812.45,3,4,3,10,0.0,1.0,1,2,0,2,,free_shipping,high
CUST00376,Champions,45,2,1345.22,4,4,4,12,0.0,0.0,0,2,0,5,,new_launch,medium
CUST00377,Loyal Customers,80,3,1386.54,3,5,4,12,0.0,0.0,0,2,0,10,,free_shipping,high
CUST00378,At-Risk High-Value,99,1,1622.32,2,1,4,7,0.0,0.0,0,1,0,4,,bundle_discount,high
CUST00379,Need Attention,75,1,538.25,3,1,2,6,0.0,0.0,0,1,0,2,,bundle_discount,medium
CUST00380,Champions,39,3,1274.45,4,5,4,13,0.0,0.0,0,3,0,8,Silver,new_launch,medium
CUST00381,Dormant,182,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,Gold,free_shipping,high
CUST00382,Loyal Customers,45,2,766.55,4,4,3,11,0.0,0.0,0,2,0,6,Gold,bundle_discount,medium
CUST00383,High-Value but Unhappy,8,5,2977.2799999999997,5,5,5,15,0.2,1.0,1,3,1,14,Gold,none,medium
CUST00384,New / Promising,26,1,470.31,4,1,2,7,0.0,0.0,0,1,0,0,,bundle_discount,high
CUST00385,Loyal Customers,63,3,1877.75,3,5,4,12,0.0,0.0,0,2,1,6,Silver,none,medium
CUST00386,Champions,0,2,1407.4099999999999,5,4,4,13,0.0,0.0,0,2,2,13,,bundle_discount,low
CUST00387,New / Promising,40,1,721.21,4,1,3,8,0.0,0.0,0,1,0,1,Silver,free_shipping,high
CUST00388,New / Promising,37,1,528.39,4,1,2,7,0.0,0.0,0,1,3,6,Silver,bundle_discount,medium
CUST00389,High-Value but Unhappy,14,5,3373.19,5,5,5,15,0.0,1.0,1,2,2,11,,new_launch,medium
CUST00390,High-Value but Unhappy,54,2,1639.4299999999998,3,4,4,11,0.0,1.0,1,2,1,4,Silver,none,medium
CUST00391,Champions,1,2,2384.79,5,4,5,14,0.0,0.0,0,2,0,4,Silver,none,low
CUST00392,At-Risk High-Value,133,1,716.98,2,1,3,6,0.0,0.0,0,1,1,4,Silver,free_shipping,high
CUST00393,Champions,12,2,2231.04,5,4,5,14,0.0,0.0,1,2,1,5,,new_launch,medium
CUST00394,New / Promising,1,1,404.19,5,1,2,8,0.0,1.0,1,1,0,12,Gold,new_launch,medium
CUST00395,New / Promising,35,1,633.86,4,1,2,7,0.0,0.0,0,1,0,12,Platinum,welcome_offer,low
CUST00396,High-Value but Unhappy,10,5,3031.7799999999997,5,5,5,15,0.0,1.0,1,4,2,10,,welcome_offer,medium
CUST00397,High-Value but Unhappy,79,1,1203.27,3,1,4,8,0.0,1.0,1,1,2,3,,free_shipping,high
CUST00398,High-Value but Unhappy,8,3,2505.73,5,5,5,15,0.0,1.0,1,3,0,11,Gold,bundle_discount,medium
CUST00399,Dormant,262,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,Silver,free_shipping,high
CUST00400,Discount-Dependent,44,1,402.05,4,2,2,8,0.0,0.0,0,1,0,9,Gold,none,medium
CUST00401,Need Attention,66,1,568.99,3,2,2,7,0.0,0.0,1,1,0,2,Silver,welcome_offer,medium
CUST00402,Dormant,132,1,192.19,2,2,1,5,0.0,0.0,0,1,1,1,Gold,none,high
CUST00403,Champions,21,2,2029.3200000000002,4,4,5,13,0.0,0.0,0,2,1,15,,none,low
CUST00404,Dormant,193,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Gold,none,high
CUST00405,Discount-Dependent,2,1,282.03,5,2,1,8,1.0,1.0,1,1,0,4,,new_launch,medium
CUST00406,Loyal Customers,10,3,997.27,5,5,3,13,0.0,0.0,1,1,0,10,,new_launch,medium
CUST00407,Discount-Dependent,18,1,1569.01,5,2,4,11,0.0,0.0,0,1,0,0,,bundle_discount,high
CUST00408,Need Attention,40,1,729.14,4,2,3,9,0.0,0.0,0,1,1,0,,free_shipping,high
CUST00409,Loyal Customers,58,3,1404.08,3,5,4,12,0.333,0.0,1,3,1,11,,free_shipping,medium
CUST00410,Champions,1,2,1365.22,5,4,4,13,0.0,0.0,1,2,0,16,Gold,none,medium
CUST00411,Dormant,253,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST00412,Dormant,529,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,none,high
CUST00413,Discount-Dependent,26,1,220.96,4,2,1,7,0.0,1.0,1,1,0,16,Platinum,new_launch,medium
CUST00414,Discount-Dependent,3,1,311.44,5,2,1,8,1.0,1.0,1,1,1,5,,none,medium
CUST00415,At-Risk High-Value,120,1,1236.13,2,2,4,8,0.0,0.0,0,1,2,1,,bundle_discount,high
CUST00416,Loyal Customers,28,2,1020.28,4,4,3,11,0.0,0.0,1,2,0,4,Silver,free_shipping,medium
CUST00417,Dormant,151,1,611.96,1,2,2,5,0.0,0.0,0,1,1,0,,welcome_offer,high
CUST00418,High-Value but Unhappy,5,2,1919.75,5,4,5,14,0.0,1.0,1,2,2,8,,welcome_offer,medium
CUST00419,At-Risk High-Value,98,2,1795.1,2,4,4,10,0.0,0.0,0,1,1,12,,new_launch,high
CUST00420,Need Attention,18,1,1380.99,5,2,4,11,0.0,0.0,0,1,0,14,,none,low
CUST00421,Discount-Dependent,0,1,1547.12,5,2,4,11,0.0,0.0,0,1,0,4,,free_shipping,low
CUST00422,Dormant,125,1,664.17,2,2,2,6,0.0,0.0,0,1,0,7,Platinum,new_launch,high
CUST00423,At-Risk High-Value,135,2,1922.8899999999999,2,4,5,11,0.0,0.0,0,2,0,1,Silver,new_launch,high
CUST00424,Dormant,113,1,625.54,2,2,2,6,0.0,0.0,0,1,1,5,,bundle_discount,high
CUST00425,At-Risk High-Value,113,2,1502.44,2,4,4,10,0.0,0.0,0,2,2,12,,new_launch,high
CUST00426,Discount-Dependent,77,1,718.2,3,2,3,8,0.0,0.0,0,1,0,8,,new_launch,high
CUST00427,Loyal Customers,1,2,331.53,5,4,1,10,0.5,1.0,1,2,0,4,Silver,new_launch,medium
CUST00428,Loyal Customers,74,2,810.98,3,4,3,10,0.0,0.0,0,1,0,1,,bundle_discount,medium
CUST00429,Need Attention,6,1,432.48,5,2,2,9,0.0,1.0,1,1,2,13,Silver,new_launch,medium
CUST00430,Champions,22,3,2369.81,4,5,5,14,0.0,0.0,0,3,0,0,Silver,none,low
CUST00431,At-Risk High-Value,154,2,903.65,1,4,3,8,0.0,0.0,0,1,1,1,Gold,free_shipping,high
CUST00432,At-Risk High-Value,112,2,2306.14,2,4,5,11,0.0,0.0,0,1,0,9,,welcome_offer,high
CUST00433,Loyal Customers,36,2,1032.26,4,4,3,11,0.0,0.0,1,1,0,10,Silver,free_shipping,medium
CUST00434,Dormant,293,0,0.0,1,1,1,3,0.0,0.0,0,0,1,2,,bundle_discount,high
CUST00435,Dormant,200,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Silver,free_shipping,high
CUST00436,Loyal Customers,49,3,2100.42,3,5,5,13,0.0,0.0,0,2,0,2,,none,medium
CUST00437,At-Risk High-Value,151,1,729.22,1,2,3,6,0.0,0.0,0,1,0,0,Silver,free_shipping,high
CUST00438,High-Value but Unhappy,64,3,2466.39,3,5,5,13,1.0,1.0,2,3,2,6,Platinum,new_launch,medium
CUST00439,Dormant,119,1,501.55,2,2,2,6,0.0,0.0,0,1,0,7,Silver,new_launch,high
CUST00440,Discount-Dependent,64,1,325.03,3,2,1,6,0.0,1.0,1,1,0,5,Silver,none,medium
CUST00441,Dormant,211,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Silver,free_shipping,high
CUST00442,Loyal Customers,69,3,1148.99,3,5,3,11,0.0,0.0,0,1,0,2,Gold,none,medium
CUST00443,Dormant,265,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,none,high
CUST00444,Dormant,232,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,free_shipping,high
CUST00445,Discount-Dependent,26,1,1594.8,4,2,4,10,0.0,0.0,0,1,1,4,Silver,bundle_discount,low
CUST00446,Discount-Dependent,26,1,521.16,4,2,2,8,0.0,0.0,0,1,0,9,,welcome_offer,low
CUST00447,Champions,36,6,2647.85,4,5,5,14,0.167,0.5,2,2,1,6,,none,medium
CUST00448,Dormant,136,1,678.51,2,2,2,6,0.0,0.0,0,1,3,11,,free_shipping,high
CUST00449,Dormant,209,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,free_shipping,high
CUST00450,Need Attention,44,1,862.9,4,2,3,9,0.0,0.0,0,1,0,5,Silver,free_shipping,medium
CUST00451,Champions,29,2,2306.23,4,4,5,13,0.0,0.0,0,1,0,3,Silver,none,low
CUST00452,Dormant,256,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,none,high
CUST00453,High-Value but Unhappy,17,4,3032.93,5,5,5,15,0.0,1.0,1,4,0,1,Silver,welcome_offer,medium
CUST00454,Champions,13,3,1507.7800000000002,5,5,4,14,0.0,0.0,2,2,1,17,Platinum,new_launch,medium
CUST00455,Dormant,273,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,bundle_discount,high
CUST00456,At-Risk High-Value,147,1,1052.09,2,2,3,7,0.0,0.0,0,1,1,0,,bundle_discount,high
CUST00457,Dormant,321,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,free_shipping,high
CUST00458,Champions,4,2,1371.81,5,4,4,13,0.0,0.0,0,2,0,4,Gold,welcome_offer,low
CUST00459,Dormant,237,0,0.0,1,1,1,3,0.0,0.0,0,0,0,5,,new_launch,high
CUST00460,High-Value but Unhappy,19,5,3252.95,5,5,5,15,0.2,1.0,1,4,1,8,,free_shipping,medium
CUST00461,Dormant,194,0,0.0,1,1,1,3,0.0,0.0,0,0,1,3,,none,high
CUST00462,Discount-Dependent,35,1,744.65,4,2,3,9,0.0,0.0,0,1,0,2,,welcome_offer,low
CUST00463,Champions,29,3,3822.5,4,5,5,14,0.0,0.0,0,3,0,0,,new_launch,low
CUST00464,At-Risk High-Value,106,3,1513.01,2,5,4,11,0.0,0.0,0,3,1,6,Platinum,none,high
CUST00465,At-Risk High-Value,177,1,1298.74,1,2,4,7,0.0,0.0,0,1,1,3,,none,high
CUST00466,Champions,25,5,3048.0099999999998,4,5,5,14,0.2,0.0,0,2,2,9,Gold,welcome_offer,low
CUST00467,Need Attention,3,1,487.76,5,2,2,9,0.0,0.0,0,1,1,7,Silver,none,low
CUST00468,Dormant,198,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Platinum,none,high
CUST00469,Champions,19,3,1886.95,5,5,4,14,0.0,0.0,0,1,0,8,,free_shipping,low
CUST00470,Dormant,166,1,218.29,1,2,1,4,0.0,0.0,0,1,0,1,Silver,free_shipping,high
CUST00471,Dormant,126,1,307.23,2,2,1,5,0.0,0.0,0,1,0,5,,none,high
CUST00472,At-Risk High-Value,114,1,1728.07,2,2,4,8,0.0,0.0,0,1,0,0,,none,high
CUST00473,At-Risk High-Value,121,2,1291.76,2,4,4,10,0.5,0.0,0,2,0,0,Silver,bundle_discount,high
CUST00474,Champions,22,3,1652.35,4,5,4,13,0.333,0.0,0,3,0,5,,free_shipping,low
CUST00475,Loyal Customers,39,2,822.8699999999999,4,4,3,11,0.0,0.0,0,1,0,2,,none,medium
CUST00476,Dormant,140,1,335.33,2,2,1,5,0.0,0.0,0,1,0,6,Platinum,bundle_discount,high
CUST00477,Loyal Customers,60,2,1480.1599999999999,3,4,4,11,0.0,0.0,0,2,1,2,,bundle_discount,medium
CUST00478,Loyal Customers,31,2,862.04,4,4,3,11,0.0,0.0,0,2,1,8,Silver,welcome_offer,low
CUST00479,Dormant,269,0,0.0,1,1,1,3,0.0,0.0,0,0,0,5,,bundle_discount,high
CUST00480,Dormant,148,1,491.6,1,2,2,5,0.0,0.0,0,1,0,2,Gold,bundle_discount,high
CUST00481,Loyal Customers,43,2,934.12,4,4,3,11,0.0,0.0,0,2,1,10,Gold,free_shipping,medium
CUST00482,Discount-Dependent,32,1,961.86,4,2,3,9,0.0,0.0,0,1,1,15,Silver,none,low
CUST00483,At-Risk High-Value,107,2,1258.46,2,4,4,10,0.0,0.0,0,2,0,3,Gold,new_launch,high
CUST00484,High-Value but Unhappy,62,2,1741.75,3,4,4,11,0.0,1.0,1,1,0,9,,free_shipping,medium
CUST00485,Dormant,228,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,new_launch,high
CUST00486,Need Attention,44,1,810.16,4,2,3,9,0.0,0.0,0,1,0,10,,new_launch,medium
CUST00487,Discount-Dependent,29,1,617.91,4,2,2,8,0.0,0.0,1,1,0,2,Silver,new_launch,medium
CUST00488,Dormant,217,0,0.0,1,1,1,3,0.0,0.0,0,0,1,8,Silver,free_shipping,high
CUST00489,Dormant,210,0,0.0,1,1,1,3,0.0,0.0,0,0,0,10,Gold,bundle_discount,high
CUST00490,Need Attention,7,1,557.54,5,2,2,9,1.0,1.0,1,1,1,8,,welcome_offer,medium
CUST00491,Dormant,97,1,540.89,2,2,2,6,1.0,0.0,1,1,1,10,Silver,none,high
CUST00492,Discount-Dependent,61,1,509.57,3,2,2,7,0.0,0.0,0,1,0,0,,welcome_offer,high
CUST00493,At-Risk High-Value,108,2,1757.06,2,4,4,10,0.5,0.0,0,2,3,10,Silver,new_launch,high
CUST00494,Need Attention,11,1,660.15,5,2,2,9,0.0,0.0,0,1,0,6,,bundle_discount,low
CUST00495,Champions,45,2,2001.5900000000001,4,4,5,13,0.0,0.0,0,1,0,4,Silver,welcome_offer,medium
